book_name,book_author,book_author_link,book_name_link,edit_status,book_category,book_tags,book_total_words,book_count_recommends,book_total_clicks,book_summary,book_catalogue_link
冒牌邪神,云海奔雷,http://home.zongheng.com/show/userInfo/53941668.html,http://book.zongheng.com/book/1219428.html,连载中,科幻游戏,"穿越,异世,重生,种田",29000,30000,1620000,陆冶，一个普通打工人，穿越到了一个独自在行星轨道上漂浮了8000年的机甲驾驶员身上。他有了梦寐以求的机甲，但第一天就被换了个脑子（植入脑内的辅助运算系统）。本打算用远超土著的纯粹科技迎来人生巅峰，发现这个是个剑与魔法的世界，现有的科技用不上。还被误认为邪神，如何让自己看起来强大？陆冶：我像现在慌得一批，呆在一堆没魔抗的废铁里，如何面对魔法威胁？在线等，急！新人写书，求支持，求打赏，求收藏。,http://book.zongheng.com/showchapter/1219428.html
这个农夫原来是修仙大佬,暖春山色,http://home.zongheng.com/show/userInfo/53698256.html,http://book.zongheng.com/book/1204006.html,连载中,武侠仙侠,"爽文,穿越,搞笑,生活",530000,800000,97050000,秦志意外降临到了一个修仙世界天玄大陆，在一个偏僻的边境小城种菜。却不知—他收养的一条狗，因为吃了他的菜，成为九品妖兽，镇压四方大妖...偶尔遇到了一个人，因为他念出来的几句诗，成为了天道守护者...是谁在幕后布局，诸多极境修士是飞升了？还是陨落了？七枚碎片，又有什么作用？魔道圣女，极境大能，还有那些拥有鲜明个性的修仙者，他们又会演绎一段什么故事……,http://book.zongheng.com/showchapter/1204006.html
网游：我是全职业玩家,笔锋碧落,http://home.zongheng.com/show/userInfo/53434732.html,http://book.zongheng.com/book/1187047.html,连载中,科幻游戏,"升级,网游,爽文",1008000,3990000,17000,时空纪元，一款刚刚爆火的游戏，不需要手动操作，不需要任何电子设备，一出世就受到了全球几十亿玩家的喜欢和爱戴。时空纪元，穿越思想时空，众人类以思想进入游戏，你，将会是下一位领导者！在这里有着许许多多的职业，神秘变化的技能，可怕的生灵，巨大的城市，宛如第二个世界，第二个地球，你在等什么这里在等着你冒险！他只是一个普通的玩家，但同时他是一个全服有着全部职业的玩家。他就是时空纪元手游之中的大boss，大bug，令无数玩家绝望的存在。玩家一：“我举报，他开挂！”玩家二：“我举报，他为什么可以有着一千点的能力值，绝对开挂！”玩家三：“特莫谁能告诉我，这全职业都可以使用是为什么啊！”玩家四：“这家伙，是怪物吧！绝对不是人，不是人啊！”陈天：“啊！我只是在普普通通的打游戏而已啊！”但陈天伴随着玩游戏越来越久就发现自己身体的变化。,http://book.zongheng.com/showchapter/1187047.html
即愿勿求,挚愚,http://home.zongheng.com/show/userInfo/53661475.html,http://book.zongheng.com/book/1192327.html,连载中,奇幻玄幻,"热血,爽文,魔兽,异世",57000,680000,4110000,小说情感主线源自生活真实写意，剧情纯属胡编乱造，文笔粗糙，诸多不足，还望读者大大自行脑补～读书会让人快乐，但不读书～一定会让人更快乐，因为我们总是在无聊的时候选择了读书。愿可爱的你们所读的每一本书都有它该有的价值，愿我们不负青春！,http://book.zongheng.com/showchapter/1192327.html
萧萧剑落,慢杨杨,http://home.zongheng.com/show/userInfo/53437994.html,http://book.zongheng.com/book/1176555.html,连载中,奇幻玄幻,"热血,爱情",11000,50000,1820000,我若成魔，天下无佛，我若成佛，天下无魔，惶惶乱世，凡人众生皆是棋子，掌棋者，我要你风停雨来。,http://book.zongheng.com/showchapter/1176555.html
葬世天棺,易水川,http://home.zongheng.com/show/userInfo/45261425.html,http://book.zongheng.com/book/1211779.html,连载中,奇幻玄幻,"爽文,热血,重生,末世",151000,1300000,7060000,新时代的废墟中，无数异种苟延残喘。旧时代的瓦砾上，林渊背负着灾难前行……,http://book.zongheng.com/showchapter/1211779.html
梦幻小镇,白小梦,http://home.zongheng.com/show/userInfo/53970420.html,http://book.zongheng.com/book/1221515.html,连载中,悬疑灵异,无限流,59260000,0,90000,这是曾经发生过的故事，或许没有人会关注，但是谁又能反驳它不曾存在呢,http://book.zongheng.com/showchapter/1221515.html
综武之第一求胜,法海抽烟,http://home.zongheng.com/show/userInfo/53919328.html,http://book.zongheng.com/book/1218018.html,连载中,武侠仙侠,"热血,重生,穿越,升级",113000,10000,2410000,穿越综武世界，学习最强的武学，结交最强的英雄豪杰，侠肝义胆，快意恩仇。,http://book.zongheng.com/showchapter/1218018.html
神魔天航,神看不到是世界,http://home.zongheng.com/show/userInfo/53718139.html,http://book.zongheng.com/book/1198821.html,连载中,奇幻玄幻,幻想玄幻仙侠,188000,80800000,105000,华夏文明始于昆仑，神州大地四海八荒，传说中这里是昆仑墟离神最近的地方。这里是绵延万里的极静净土，也是离异界之门比邻的世界。这里也象征着世界的苍穹和永恒，也掩藏着苍穹之下和永恒背后的秘密。当这片静土遭到比邻异界入侵，人类文明即将灰飞烟灭，世间守护者肆象圣法开启了四方星轮回到过去想要改写历史，只见他来到一座荒废的神殿里面眼前这四座雕像长满青苔绿植年代久远这便是世间迄今为止打造的最强武器神兵战甲钛钢神戒。在神兵战甲内封印着四位神界战使他们便是天罡圣法句芒、天域圣法蓐收、天御神将飞廉、天火神雷玄冥空、他们和神兵战甲完美融合，四位神界战使分别掌握着世间最强四种法能，东胜鸿蒙之力，西堃玉清神术，南明空桑神法，北冥无垠秘境。他们是拥有这世间大能改写未来史诗运转星辰力法。,http://book.zongheng.com/showchapter/1198821.html
莫问天高,曾经2208,http://home.zongheng.com/show/userInfo/52445414.html,http://book.zongheng.com/book/1212890.html,连载中,奇幻玄幻,"热血,丹药升级,复仇,励志",196000,23030000,18000,鸿蒙造化，道法无边！易天改命，九鼎归源！五源定阴阳，七源化混沌，九源演鸿蒙，天高我为峰！前路但有不平处，看我一剑破灭之！！,http://book.zongheng.com/showchapter/1212890.html
黑雾之下,辰燃,http://home.zongheng.com/show/userInfo/7076052.html,http://book.zongheng.com/book/1028637.html,连载中,科幻游戏,"冒险,爽文,热血,末世",4692000,45000,3082000,不明黑色拱门的出现导致全球陷入巨大恐慌，负责探索门后世界的【灯塔基地】随之成立。天阳在探索127号世界时被队友出卖，本以为必死无疑，却意外觉醒复仇者职业，踏上一条前所未有的变强之路……【已完本《末日边缘》、《战争领主》，请放心入坑！】………………QQ群：249085350微信号：Chengran1982欢迎灌水,http://book.zongheng.com/showchapter/1028637.html
杨氏崛起之啃孙成仙,临轩逸云,http://home.zongheng.com/show/userInfo/52913455.html,http://book.zongheng.com/book/1192837.html,连载中,武侠仙侠,"重生,同人,古典仙侠,种田",798000,26960000,136000,"提前四百年穿越到前世小说《仙路至尊》的世界，成为主角的太太。。太爷爷，要想啃孙孙。。孙子，先要能活到四百年后，就让太太。。太爷爷先给你打下一片江山。一个势力的崛起无法只凭一个人，也不能只靠一辈人，代代相继，称宗做祖，尽在杨氏仙路！临轩书友群：453047956(Ps:原书名《杨氏仙路》家族种田发展文，慢热型,新人新书求支持！",http://book.zongheng.com/showchapter/1192837.html
界游神,雨云夜,http://home.zongheng.com/show/userInfo/53371335.html,http://book.zongheng.com/book/1208864.html,连载中,奇幻玄幻,奇幻,56740000,0,0,不同的地方有形形色色的人和属于他们的故事……而少年柳玉川，开始了属于他的另一番历程。,http://book.zongheng.com/showchapter/1208864.html
古剑行,榆,http://home.zongheng.com/show/userInfo/53784219.html,http://book.zongheng.com/book/1212889.html,连载中,武侠仙侠,"热血,巫师,逆袭",28000,1460000,44090000,我是谁我在哪儿刘薏仁从乱葬岗爬出来，何去何从。在各大门派的追杀之下，从以药救人到以药杀人，最后一举成名，刘薏仁的穿越之路。啊啊啊～,http://book.zongheng.com/showchapter/1212889.html
麻衣风水师,镇魂新一,http://home.zongheng.com/show/userInfo/53379169.html,http://book.zongheng.com/book/1167366.html,连载中,都市娱乐,"探险,灵异,道术,热血",639000,500000,31000,我是在中元节出生的，人们都叫我阴生子，我爷为了救我，去找后山的仙帮我续命，这才让我活到了十八岁。为了度过死劫，我爷将我赶下山寻机缘，殊不知，等着我的是更大的的灾祸。,http://book.zongheng.com/showchapter/1167366.html
最强进化之万物剥夺,咖啡有点闲,http://home.zongheng.com/show/userInfo/53748691.html,http://book.zongheng.com/book/1213663.html,连载中,奇幻玄幻,"热血,升级",115000,370000,5920000,元气复苏，秩序崩塌，异人掌权。高材生枫木，本想做个小研究员，安安稳稳过日子，却在回家途中，意外卷入了一场阴谋纷争……从而产生了最强异变——剥夺。我将剥夺你的光明，赐予你黑暗。我将剥夺你的五感，赐予你灭亡。我将剥夺异人高高在上的秩序，重建属于我的世界……,http://book.zongheng.com/showchapter/1213663.html
校园古武者,涛旬,http://home.zongheng.com/show/userInfo/53976867.html,http://book.zongheng.com/book/1221977.html,连载中,都市娱乐,"古穿今,美女,现实,都市",41860000,0,0,【穿越】【古武】【校园】一个大宋武者穿越到了现代一个年轻的学生身上，在现代将如何生存下去，一步一步成为绝世高手的他，却引发了一系列的不确定因素……,http://book.zongheng.com/showchapter/1221977.html
随笔的一生,缺一个亿,http://home.zongheng.com/show/userInfo/50613432.html,http://book.zongheng.com/book/1221285.html,连载中,奇幻玄幻,"普通,随笔,争霸,养成",19000,0,430000,“殿下”“少主”“孽徒”“陛下”“主人”“我的王”“小书生”“假道士”“叫花子”我，到底是谁？笔者随便写写，纯属娱乐，诸君随便看看，别欺负我,http://book.zongheng.com/showchapter/1221285.html
雨龙传,神之阿龙,http://home.zongheng.com/show/userInfo/45756078.html,http://book.zongheng.com/book/1086015.html,连载中,奇幻玄幻,"穿越,异世",2088000,1790000,73220000,“你相信神的存在吗？”“你不相信啊，不过算了。”“那么，如果我告诉你，我可以让你前往一个很有趣的异世界，你会怎么想？”“所以呢？你是愿意？还是不愿意？”“欢迎，来到我的世界！”,http://book.zongheng.com/showchapter/1086015.html
吾有飞刀术，能狩仙妖佛,神茶大人,http://home.zongheng.com/show/userInfo/53473942.html,http://book.zongheng.com/book/1219295.html,连载中,奇幻玄幻,"重生,扮猪吃虎,升级,搞笑",73000,300000,1450000,吾有一术，屠仙、斩妖、诛佛。,http://book.zongheng.com/showchapter/1219295.html
神窥天下,观上风,http://home.zongheng.com/show/userInfo/53679262.html,http://book.zongheng.com/book/1214734.html,连载中,奇幻玄幻,"穿越,争霸",136000,10000,4150000,“从前有一个乞丐，一拳可使烈火燎原！还有一个皇帝，一念可召万道雷电，他们一起挽救了风雨飘摇的大启…”说书人向着周围的观众缓缓地说出一个故事。“那后来呢？挽救大启之后呢？”一个孩子问道。“后来啊…”说书人叹了口气，思绪飘了很远…,http://book.zongheng.com/showchapter/1214734.html
士国,文嵬,http://home.zongheng.com/show/userInfo/51697029.html,http://book.zongheng.com/book/1214710.html,连载中,奇幻玄幻,"争霸,魔兽,异世,英雄无敌",154000,1090000,16280000,万里黄沙万里黄，故国残破落夕阳。人间一夜阴风起，百兽群魔次登场。好人儿，就让我为你弹奏这阙《国破歌》如何？,http://book.zongheng.com/showchapter/1214710.html
创世纪谈,创世的馒头,http://home.zongheng.com/show/userInfo/53968348.html,http://book.zongheng.com/book/1221365.html,连载中,奇幻玄幻,"混沌,太一,造化",20000,0,1110000,世界的真相隐藏在浩瀚无垠的历史当中，没有任何人任何群体可以得知世界的真相。可何为世界呢？何为意义呢？世界又是如何显化的呢？世界与我的关系是什么呢？我生于世，我该做些什么呢？,http://book.zongheng.com/showchapter/1221365.html
我无限流玩成了都市文,旧时天,http://home.zongheng.com/show/userInfo/26924545.html,http://book.zongheng.com/book/939908.html,连载中,科幻游戏,"末世,无限流,都市",222000,10000,7670000,有一个叫希德妮的家伙让主角穿梭在各个世界，唐赤是经历着快速成长着，这一切的背后到底又是因为什么呢，这是一场游戏，还是一场战争…,http://book.zongheng.com/showchapter/939908.html
映月宫,月宫中人,http://home.zongheng.com/show/userInfo/53161410.html,http://book.zongheng.com/book/1129601.html,连载中,奇幻玄幻,古典仙侠,450000,19910000,42660000,凛冽峰下，碧水湖旁。一座巍峨的宫殿屹立于前，它的名字叫映月宫。帮主名叫元政，元公子龙章凤姿，一把映月宝剑无敌于天下。暴俐，叶月，九洲，舒净几位堂主皆为天神下凡，金刚转世。前世皆因天宫神物（星光白宝石）的遗失，下凡人间，生生世世寻找这天宫失落的珍宝。宫中有一佳人，名叫嘉安。安儿本是天界的神女，晶莹如玉，清雅高华。但性情刚烈，不服管教。违抗王母的命令，下嫁东海龙太子。被推下诛仙台，贬为凡人。月光下的映月宫恰似一个金色的小岛，它有故事，有生机。,http://book.zongheng.com/showchapter/1129601.html
我真不想成为巨星,阿栎,http://home.zongheng.com/show/userInfo/53478929.html,http://book.zongheng.com/book/1215354.html,连载中,都市娱乐,"重生,娱乐,文娱,明星",75000,350000,3760000,那是一个夏天，少年刘斌来到一个“蓝星”的平行时空。少年本只想还债，顺便实现财务自由的梦想，可谁知，事情并没有随着他预想的进行下去。回首望去，刘斌已经有了许多称号：歌王、现象级作家、钢琴王子、中国风开创者、物理学家、文学家……当记者采访他时，他脸色黯然道：“我真不想成为巨星啊。”,http://book.zongheng.com/showchapter/1215354.html
镇诡天司,喜欢的牛肉,http://home.zongheng.com/show/userInfo/53855138.html,http://book.zongheng.com/book/1216136.html,连载中,奇幻玄幻,"探险,诡异,冒险,灵异",44000,10000,1000000,在这个世界中无论是白天还是黑夜都有一种名叫为诡的怪物。而人类在这个夹缝中生存。,http://book.zongheng.com/showchapter/1216136.html
敕旨诸界之我有一座珠玑楼,破阵虎头军,http://home.zongheng.com/show/userInfo/53968415.html,http://book.zongheng.com/book/1221382.html,连载中,都市娱乐,"穿越,英雄无敌,异世,升级",90440000,0,40000,四皇两域三重楼，十三古郡帝王州。霸体术法无穷尽，人妖魔冥乱春秋。谁人勒旨神仙道？万古不朽做天侯。,http://book.zongheng.com/showchapter/1221382.html
大汉之上,君若我心,http://home.zongheng.com/show/userInfo/53942351.html,http://book.zongheng.com/book/1219479.html,连载中,历史军事,"穿越,种田,庙堂,江湖",84000,30000,2380000,大汉之上，铁骑所到之处，皆为汉土。刘承穿越到了大汉王朝，可是这个汉朝并非是历史记载中人们所熟悉的那个大汉王朝。在这个世界的汉朝，有一个特殊的群体，在历史记载中不曾存在的修武者。传言中，修武者的巅峰，可达长生。彪悍的匈奴，以长生天为名，控制天下修武者，企图覆灭大汉王朝的大秦遗族。都将在这个全新却又被人熟知的时代一一登场。刘承，将会是那个各方博弈的棋子。在以天地为棋盘的棋局之中，当所有的人都是棋手的时候。那唯一的棋子，将凌驾于所有的棋手之上。一个不被历史所记载的人，一个在历史车轮转动中，被刻意抹去的人。,http://book.zongheng.com/showchapter/1219479.html
超能：我开局含泪出逃火葬场,纸笔散尘埃,http://home.zongheng.com/show/userInfo/53975371.html,http://book.zongheng.com/book/1221948.html,连载中,都市娱乐,"系统流,都市,超能力,搞笑",64730000,0,120000,南北极冰川融化，两道流光汇于赤道上空，形成一道神秘的空间门户，至此，地球灵气复苏，人类开始觉醒。李一凡获得无双培养系统，打破了他的摸鱼生活。李一凡：“我真的是糊了，你个老六！”,http://book.zongheng.com/showchapter/1221948.html
大景镇玄司,藏花主人,http://home.zongheng.com/show/userInfo/34266345.html,http://book.zongheng.com/book/1116640.html,连载中,武侠仙侠,"穿越,搞笑,推理,热血",2757000,15750000,198000,大景皇朝立镇玄司，镇妖魔鬼怪，查管一切离奇悬案，卫黎民苍生。凡入镇玄司者，名唤灵官，无不拥有奇异本领。道法自然，佛悯众生，儒家入世济天下，在这光怪陆离的世界里，且看一个穿越的小小灵官如何翻云覆雨（搞事）。（注：咳咳，嗯这简介有些正经，其实故事不太正经！）,http://book.zongheng.com/showchapter/1116640.html
重生2000，乖女儿被我宠上天,山断树折,http://home.zongheng.com/show/userInfo/52200569.html,http://book.zongheng.com/book/1208272.html,连载中,都市娱乐,"重生,生活,养成,种田",221000,500000,16000,苏铭穿越回到20年前。那年，他的宝贝女儿苏雪还在。刚醒来，就听女儿说：“爸爸，你不要生气，我马上烧饭！”面对背叛自己的前妻，乖巧的女儿，丑恶嘴脸的亲戚...苏铭笑得泪流满面，他发誓绝对不会让女儿再吃一点苦，让曾经的恶人，遭受报应。且看他用未来先知，扭转乾坤。苏雪骄傲的说：“我爸爸不是坏爸爸，我爸爸可宠我了呢！我要再给我找个妈妈！”,http://book.zongheng.com/showchapter/1208272.html
诸天群聊系统,娱乐金融,http://home.zongheng.com/show/userInfo/28277868.html,http://book.zongheng.com/book/1221965.html,连载中,武侠仙侠,"爽文,搞笑,无限流,扮猪吃虎",50530000,0,20000,风云一觉醒来，莫名其妙来到了一个高武世界，而这个世界面临极度危险，无数妖魔鬼怪横行，风云慌了，怎么不见金手指出现？就在此时，脑海中响起了一个机械的声音：“叮，欢迎你加入诸天万千大界聊天群！”妥了，风云顿时换了一个葛优躺，心中惬意无比！,http://book.zongheng.com/showchapter/1221965.html
从骑士到国王,襄邑郭姓小生,http://home.zongheng.com/show/userInfo/53852196.html,http://book.zongheng.com/book/1215764.html,连载中,历史军事,"穿越,重生,争霸,种田",125000,170000,12950000,一个现代人穿越到骑马与砍杀游戏背景的大陆上，从一个悲惨的俘虏开始，成为一名骑士，在领地发展和权力游戏当中，一步步扩大地盘、提升爵位，最终称霸大陆！,http://book.zongheng.com/showchapter/1215764.html
创神造梦录之凡界,吾传天书,http://home.zongheng.com/show/userInfo/50735957.html,http://book.zongheng.com/book/1152674.html,连载中,奇幻玄幻,"热血,古典仙侠",1757000,1110000,51340000,命运弄人，天地造化。不论前路有多么的不如意，皆要砥砺前行！原名《创神造梦录》，后来被管制，只能改名了。,http://book.zongheng.com/showchapter/1152674.html
灭荒纪,丑丑的毛豆,http://home.zongheng.com/show/userInfo/53977504.html,http://book.zongheng.com/book/1222043.html,连载中,奇幻玄幻,"爽文,异世,末世,救亡",54720000,0,0,行世界，真假难辨，唯一存在的真实，只有自己。荒域大陆，本为现实世界的平行体，因天地规则所限制，异世界的人无法相互涉足。可奇缘总是不经意发生在某人身上。李亓，本为普通世界的普通少年，却因机缘巧合踏入平行异世界，为回归自有世界，踏入修真之路，经历磨难，最后是否能够成功踏入帝境，撕破虚空，回归质朴。,http://book.zongheng.com/showchapter/1222043.html
器之战,墨竹之元,http://home.zongheng.com/show/userInfo/51432372.html,http://book.zongheng.com/book/880411.html,连载中,武侠仙侠,古典仙侠,239000,210000,6990000,这是一个神秘世界，在云海大陆中，器灵师的出现平衡了灵兽的统治，当少年雷鸣月踏上成长之路，他能否改变命运。,http://book.zongheng.com/showchapter/880411.html
阵道独尊,红叶来了,http://home.zongheng.com/show/userInfo/53796619.html,http://book.zongheng.com/book/1208951.html,连载中,奇幻玄幻,"穿越,法宝,技术流",260000,0,13410000,神灵高居九天之上，视众生为蝼蚁。妖魔于深渊中睁开双眼，视众生为血食。这世间，终究是需要用实力说话的。少年手持万物之书，身穿九龙锁神铠，炼无上神纹，绘绝世神阵，一柄天刀在手，纵使神魔挡道，一刀劈了便是……,http://book.zongheng.com/showchapter/1208951.html
佛手列传,正版小国,http://home.zongheng.com/show/userInfo/52898541.html,http://book.zongheng.com/book/1081113.html,连载中,二次元,"热血,爽文,搞笑,养成",39000,0,4020000,观音菩萨成道时，佛手项链留人世。这里没有魔法，没有斗气，没有武术，却有灵力。观音菩萨三位菩萨飞升万年之后的人间界，佛门式微。一代传人横空出，三位传人能否重振佛门，谱写一曲守护之歌。,http://book.zongheng.com/showchapter/1081113.html
今天开始给主神打工,亦绅家的洗碗君,http://home.zongheng.com/show/userInfo/53860227.html,http://book.zongheng.com/book/1216656.html,连载中,科幻游戏,"穿越,轻小说,无限流",179000,5630000,12000,想达成你的心愿吗？献上灵魂作为交易金吧，我将满足你的所有欲望！,http://book.zongheng.com/showchapter/1216656.html
仙道符途,陈糊涂,http://home.zongheng.com/show/userInfo/52890085.html,http://book.zongheng.com/book/1079837.html,连载中,武侠仙侠,"穿越,古典仙侠,搞笑",2965000,43240000,74000,陈易穿越到一个修行界，发现自身的灵根是整个世界的大佬都在追寻的极灵根，随着修行的推移，陈易发现这个世界越来越奇怪，难道，那些降下的雷劫都是有人在操控着？,http://book.zongheng.com/showchapter/1079837.html
荒天武神,黄龙枇杷,http://home.zongheng.com/show/userInfo/52491801.html,http://book.zongheng.com/book/1201970.html,连载中,奇幻玄幻,"热血,爽文,升级",696000,1170000,37000,武神不灭，记忆觉醒，再战武道之巅。,http://book.zongheng.com/showchapter/1201970.html
炮灰之王,北风微凉,http://home.zongheng.com/show/userInfo/53079610.html,http://book.zongheng.com/book/1155883.html,连载中,武侠仙侠,"穿越,异世,重生,搞笑",1555000,7240000,17000,研究阴阳五行的唐二白偶然穿越来到一个光怪陆离的九州大陆这里的人竞相争渡势要跨越无边苦海唐二白却将旁人避如蛇蝎的苦海打造成极乐天宫我本是无根无尘的人以炮灰开局最终征服了这个世界的女帝,http://book.zongheng.com/showchapter/1155883.html
蓝星：三维的末路,一叶江雁,http://home.zongheng.com/show/userInfo/53965309.html,http://book.zongheng.com/book/1221153.html,连载中,奇幻玄幻,"科技,法器,人神",15000,0,190000,一场两个种族的斗争，竟牵扯出一个恐怖的幕后黑手，玛雅、亚特、地心、上古部落……各个阵营逐渐浮出水面，他们有着共同的目的——“迎接”他的重生。,http://book.zongheng.com/showchapter/1221153.html
异世灵武帝尊,念菲大人,http://home.zongheng.com/show/userInfo/53057915.html,http://book.zongheng.com/book/1173689.html,连载中,奇幻玄幻,"励志,穿越,位面,玄幻",798000,8950000,37000,落魄青年被雷劈后重生到了一个新的世界，成为了天风帝国的一位皇子，结果还没好好享受一下皇子的生活，就因为打错被贬边荒，自此开启了自己在新世界的征途！,http://book.zongheng.com/showchapter/1173689.html
女主角是怎样练成的,倒立的愚者,http://home.zongheng.com/show/userInfo/53542406.html,http://book.zongheng.com/book/1184293.html,连载中,奇幻玄幻,"穿越,带妹,异世,爽文",752000,24000000,13000,你知道一个被穿越来的时空旅者培养出来的女主角（老婆）可以bug到什么程度吗？前期的天生神力、bug级本命神兵、还有体内藏着龙之力都是小场面。后面的各种稀奇古怪的装备技能还有buff，以及手枪、电锯、加特林更是不讲道理。萧泠泠：“讲道理？有波罗罩着的女主角就是不讲道理。”【交流群：671145635】,http://book.zongheng.com/showchapter/1184293.html
影视世界大冒险,赤红辣椒,http://home.zongheng.com/show/userInfo/53712905.html,http://book.zongheng.com/book/1198852.html,连载中,科幻游戏,"穿越,同人,无限流,美剧电影",646000,20000,11000,在《遗失的世界》的热带丛林中与恐龙同行！在《菜鸟老警》洛圣都街头上追捕罪犯！马龙感叹：生活不容易，只要肯努力！影视诸天，快乐求生！,http://book.zongheng.com/showchapter/1198852.html
剑霸蛮荒,背着棺材起舞,http://home.zongheng.com/show/userInfo/31692659.html,http://book.zongheng.com/book/1182168.html,连载中,奇幻玄幻,"热血,异世,争霸,兄弟",833000,950000,43470000,者士师、灵尊宗、王皇帝、圣阶之后原本便是飞升仙界，天道却是斩断一切飞升渠道，一块发展成畸形的大陆，一群停留在最高境界无法突破的绝巅，开始搅动风云，这个时代，那些精彩绝艳之辈，只因为晚出生几年，便被一直压制到抬不起头。一个憨傻的少年却是却是一步一步开始追赶，最终，他能否带领兄弟杀出一条飞升的血路。,http://book.zongheng.com/showchapter/1182168.html
我在地狱十九层,冯小艾,http://home.zongheng.com/show/userInfo/22496942.html,http://book.zongheng.com/book/1173396.html,连载中,悬疑灵异,"无限流,恐怖电影,惊悚",976000,6750000,77000,昆池岩、猛鬼街、黑色星期五、死神来了……这里是地狱的十九层，沉浸在深渊的生命，游走在死亡边缘的求生者，当你落入必死的局面，你要如何才能找到那唯一的生路？勾人心神的味道，深夜里的饕餮盛宴，欢迎您的入席祝君尽情享用,http://book.zongheng.com/showchapter/1173396.html
我真不想穿越啊,我是你进哥,http://home.zongheng.com/show/userInfo/53560965.html,http://book.zongheng.com/book/1217928.html,连载中,都市娱乐,"爽文,搞笑,生活,穿越",74000,40000,2840000,被星脑选为穿越者的周创，毫不犹豫的就拒绝了星脑的这个邀请，他只想小富即安的过好自己拆二代的一生，可不想成为什么救世救民的救世主。可是，不死心的星脑却是直接没脸没皮了，它直接的安排了无数的穿越来诱导着周创。周创大呼：不要，我真的不想穿越啊。,http://book.zongheng.com/showchapter/1217928.html
预算,财政预决算,http://home.zongheng.com/show/userInfo/53797208.html,http://book.zongheng.com/book/1208879.html,连载中,武侠仙侠,"武侠,江湖,庙堂,计谋",147000,540000,4690000,居庙堂之高则忧其君，处江湖之远则忧其民。江湖庙堂，不过都是身不由己之处，古往今来纵横捭阖者何其多也，能笑傲红尘者又有几人？生于江湖，隐于庙堂，天地悠悠，又岂常有容身之所？人生一世，预谋抉择，皆不能少，机关算尽，也不过黄粱一梦，罢了，罢了。,http://book.zongheng.com/showchapter/1208879.html
出山便是江湖,折风化雨,http://home.zongheng.com/show/userInfo/53848981.html,http://book.zongheng.com/book/1215377.html,连载中,武侠仙侠,"武侠,江湖,古风,新派武侠",84000,100000,3460000,江湖传言，上古四大神器，得其一者便可一统武林三十年前，四大神器之一的火之羽，亦称凤凰金羽，横空出世。为当年赤溟门门主所得，一时间，名震江湖，更由此创立了当时的第一大门派。三十年后，风司羽机缘巧合成为凤凰金羽的传人，更是直接接任赤溟门的门主。由此，凤凰金羽便成为了江湖中人人觊觎的利器。更是为师门墨芸山庄招来杀身之祸。风司羽与义兄叶风澈、贺步瑜三人一同出山，寻找杀害师父的凶手。,http://book.zongheng.com/showchapter/1215377.html
玄幻：开局觉醒修炼系统,能鸽,http://home.zongheng.com/show/userInfo/52161725.html,http://book.zongheng.com/book/1171753.html,连载中,奇幻玄幻,"升级,玄幻,系统,扮猪吃虎",433000,760000,81670000,开局被仙光淬体，毁我道骨、埋我尸身的人有福啦！老子反手一个“系统大礼包”就将整个宗门炼化成焦炭！再顺便掳掠些灵宝、法器、仙丹，到我的百宝囊里自动繁殖，什么叫无限倍化修炼系统啊？就是我躺在家里睡大觉，一睁眼伸个懒腰的功夫老子就飞升了，坐上昆仑、踏上灵霄的叶辰心想，实在不行，就挂机算了……,http://book.zongheng.com/showchapter/1171753.html
涿鹿百战,琐星光,http://home.zongheng.com/show/userInfo/53070515.html,http://book.zongheng.com/book/1164116.html,连载中,奇幻玄幻,"热血,玄幻,东方玄幻,升级",992000,6790000,14000,世界问术，百断为战，我与百战之场争断万场，与群雄逐鹿第一，卓白鹿在成长的道途之上，冠绝战场，争的名绝世间！,http://book.zongheng.com/showchapter/1164116.html
名侦探柯南之尸找小能手,幻絮,http://home.zongheng.com/show/userInfo/53359816.html,http://book.zongheng.com/book/1184995.html,连载中,二次元,"穿越,漫画,轻松,悬疑",277000,1720000,40240000,你想穿越吗？想的吧，这世界不知道有多少人想穿越呢，但如果什么都没有呢，没有系统，没有金手指，你在异世界会活成什么样？纪见在柯南的世界里只想活成一个普通人，奈何穿越者真不是吹的，柯南的世界也不是吹的，在那种危机四伏不是动不动就杀人，就是炸摩天大楼的世界，纪见真的走个夜路都能碰到杀手，出个门都能踩到尸体，感觉好像所有的尸体都找上他了似得，果然还是好好上班攒钱跑路离开日本吧。,http://book.zongheng.com/showchapter/1184995.html
末世重生之最强铸造师,大猫桔子,http://home.zongheng.com/show/userInfo/53565834.html,http://book.zongheng.com/book/1209677.html,连载中,科幻游戏,"重生,末世,生化",294000,510000,68770000,一觉醒来，秦黎重生到了大学的宿舍，熟悉的同学，熟悉的场景，还有那十年没有听到的声音，带着前世的记忆，他重新踏上了末世的征程，这次他要改变一切！,http://book.zongheng.com/showchapter/1209677.html
杀鸡百万的我直接无敌了,夜听烟雨,http://home.zongheng.com/show/userInfo/53609179.html,http://book.zongheng.com/book/1188346.html,连载中,都市娱乐,"扮猪吃虎,系统流,热血,无敌流",498000,2050000,93010000,又名超神之战，为了开启系统，蛰伏三年，斩杀百万灵兽，如今系统开启，斩杀灵兽就能变强，重回校园的我直接无敌！,http://book.zongheng.com/showchapter/1188346.html
